Year,Agriculture (empl - TM),Agriculture (empl - Males),Agriculture (empl - Females),Agriculture(Underempl - TM),Agriculture (Underempl - Males),Agriculture (Underempl - Females),Agriculture(Underempl ratio - proportion of employed),Agriculture(Underempl ratio - Males ),Agriculture(Underempl ratio - Females ),Mining (empl - TM),Mining (empl - Males),Mining (empl - Females),Mining (Underempl - TM),Mining (Underempl - Males),Mining (Underempl - Females),Mining (Underempl ratio - proportion of employed),Mining (Underempl ratio - Males ),Mining (Underempl ratio - Females ),Manufacturing (empl - TM),Manufacturing (empl - Males),Manufacturing (empl - Females),Manufacturing (Underempl - TM),Manufacturing (Underempl - Males),Manufacturing (Underempl - Females),Manufacturing (Underempl ratio - proportion of employed),Manufacturing (Underempl ratio - Males ),Manufacturing (Underempl ratio - Females ),"Electricity, Gas, Water and Waste Services (empl - TM)","Electricity, Gas, Water and Waste Services (empl - Males)","Electricity, Gas, Water and Waste Services (empl - Females)","Electricity, Gas, Water and Waste Services (Underempl - TM)","Electricity, Gas, Water and Waste Services (Underempl - Males)","Electricity, Gas, Water and Waste Services (Underempl - Females)","Electricity, Gas, Water and Waste Services (Underempl ratio - proportion of employed)","Electricity, Gas, Water and Waste Services (Underempl ratio - Males )","Electricity, Gas, Water and Waste Services (Underempl ratio - Females )",Construction (empl - TM),Construction (empl - Males),Construction (empl - Females),Construction (Underempl - TM),Construction (Underempl - Males),Construction (Underempl - Females),Construction (Underempl ratio - proportion of employed),Construction (Underempl ratio - Males ),Construction (Underempl ratio - Females ),Wholesale Trade (empl - TM),Wholesale Trade (empl - Males),Wholesale Trade (empl - Females),Wholesale Trade (Underempl - TM),Wholesale Trade (Underempl - Males),Wholesale Trade (Underempl - Females),Wholesale Trade (Underempl ratio - proportion of employed),Wholesale Trade (Underempl ratio - Males ),Wholesale Trade (Underempl ratio - Females ),"Retail Trade (empl - TM)	",Retail Trade (empl - Males),Retail Trade (empl - Females),Retail Trade (Underempl - TM),Retail Trade (Underempl - Males),Retail Trade (Underempl - Females),Retail Trade (Underempl ratio - proportion of employed),Retail Trade (Underempl ratio - Males ),Retail Trade (Underempl ratio - Females ),"Accommodation and Food Services (empl - TM)	",Accommodation and Food Services (empl - Males),Accommodation and Food Services (empl - Females),Accommodation and Food Services (Underempl - TM),Accommodation and Food Services (Underempl - Males),Accommodation and Food Services (Underempl - Females),Accommodation and Food Services (Underempl ratio - proportion of employed),Accommodation and Food Services (Underempl ratio - Males ),Accommodation and Food Services (Underempl ratio - Males ),Transport (empl - TM),Transport (empl - Males),Transport (empl - Females),Transport (Underempl - TM),Transport (Underempl - Males),Transport (Underempl - Females),Transport (Underempl ratio - proportion of employed),Transport (Underempl ratio - Males ),Transport (Underempl ratio - Females ),Information Media and Telecommunications (empl - TM),Information Media and Telecommunications (empl - Males),Information Media and Telecommunications (empl - Females),Information Media and Telecommunications (Underempl - TM),Information Media and Telecommunications (Underempl - Males),Information Media and Telecommunications (Underempl - Females),Information Media and Telecommunications (Underempl ratio - proportion of employed),Information Media and Telecommunications (Underempl ratio - Males ),Information Media and Telecommunications (Underempl ratio - Females ),"Financial (empl - TM)	",Financial (empl - Males),Financial (empl - Females),Financial (Underempl - TM),Financial and Insurance Services (Underempl - Males),Financial and Insurance Services (Underempl - Females),Financial and Insurance Services (Underempl ratio - proportion of employed),Financial and Insurance Services (Underempl ratio - Males ),Financial and Insurance Services (Underempl ratio - Females ),"Rental, Hiring and Real Estate Services (empl - TM)	","Rental, Hiring and Real Estate Services (empl - Males)","Rental, Hiring and Real Estate Services (empl - Females)","Rental, Hiring and Real Estate Services (Underempl - TM)","Rental, Hiring and Real Estate Services (Underempl - Males)","Rental, Hiring and Real Estate Services (Underempl - Females)","Rental, Hiring and Real Estate Services (Underempl ratio - proportion of employed)","Rental, Hiring and Real Estate Services (Underempl ratio - Males )","Rental, Hiring and Real Estate Services (Underempl ratio - Females )","Professional, Scientific and Technical Services (empl - TM)	","Professional, Scientific and Technical Services(empl - Males)","Professional, Scientific and Technical Services (empl - Females)","Professional, Scientific and Technical Services (Underempl - TM)","Professional, Scientific and Technical Services (Underempl - Males)","Professional, Scientific and Technical Services (Underempl - Females)","Professional, Scientific and Technical Services (Underempl ratio - proportion of employed)","Professional, Scientific and Technical Services (Underempl ratio - Males )","Professional, Scientific and Technical Services (Underempl ratio - Females )","Administrative and Support Services (empl - TM)	",Administrative and Support Services (empl - Males),Administrative and Support Services (empl - Females),Administrative and Support Services  (Underempl - TM),Administrative and Support Services  (Underempl - Males),Administrative and Support Services (Underempl - Females),Administrative and Support Services (Underempl ratio - proportion of employed),Administrative and Support Services (Underempl ratio - Males ),Administrative and Support Services (Underempl ratio - Females ),"Public Administration and Safety (empl - TM)	",Public Administration and Safety (empl - Males),Public Administration and Safety (empl - Females),Public Administration and Safety (Underempl - TM),Public Administration and Safety (Underempl - Males),Public Administration and Safety (Underempl - Females),Public Administration and Safety (Underempl ratio - proportion of employed),Public Administration and Safety (Underempl ratio - Males ),Public Administration and Safety (Underempl ratio - Females ),"Education and Training (empl - TM)	",Education and Training (empl - Males),Education and Training (empl - Females),Education and Training (Underempl - TM),Education and Training (Underempl - Males),Education and Training (Underempl - Females),Education and Training (Underempl ratio - proportion of employed),Education and Training (Underempl ratio - Males ),Education and Training (Underempl ratio - Females ),"Health Care and Social Assistance (empl - TM)	",Health Care and Social Assistance (empl - Males),Health Care and Social Assistance (empl - Females),Health Care and Social Assistance (Underempl - TM),Health Care and Social Assistance (Underempl - Males),Health Care and Social Assistance (Underempl - Females),Health Care and Social Assistance (Underempl ratio - proportion of employed),Health Care and Social Assistance (Underempl ratio - Males ),Health Care and Social Assistance (Underempl ratio - Females ),Arts and Recreation Services (empl - TM),Arts and Recreation Services (empl - Males),Arts and Recreation Services (empl - Females),Arts and Recreation Services (Underempl - TM),Arts and Recreation Services (Underempl - Males),Arts and Recreation Services (Underempl - Females),Arts and Recreation Services (Underempl ratio - proportion of employed),Arts and Recreation Services (Underempl ratio - Males ),Arts and Recreation Services (Underempl ratio - Females ),"Other Services (empl - TM)	",Other Services (empl - Males),Other Services (empl - Females),Other Services (Underempl - TM),Other Services (Underempl - Males),Other Services (Underempl - Females),Other Services (Underempl ratio - proportion of employed),Other Services (Underempl ratio - Males ),Other Services (Underempl ratio - Females ),"Managers (empl - TM)	",Managers (empl - Males),Managers (empl - Females),Managers (Underempl - TM),Managers  (Underempl - Males),Managers (Underempl - Females),Managers (Underempl ratio - proportion of employed),Managers (Underempl ratio - Males ),Managers (Underempl ratio - Females ),"Professionals (empl - TM)	",Professionals (empl - Males),Professionals (empl - Females),Professionals (Underempl - TM),Professionals  (Underempl - Males),Professionals (Underempl - Females),Professionals (Underempl ratio - proportion of employed),Professionals (Underempl ratio - Males ),Professionals (Underempl ratio - Females ),Technicians and Trades Workers (empl - TM),Technicians and Trades Workers (empl - Males),Technicians and Trades Workers (empl - Females),Technicians and Trades Workers (Underempl - TM),Technicians and Trades Workers  (Underempl - Males),Technicians and Trades Workers (Underempl - Females),Technicians and Trades Workers (Underempl ratio - proportion of employed),Technicians and Trades Workers (Underempl ratio - Males ),Technicians and Trades Workers (Underempl ratio - Females ),Community and Personal Service Workers (empl - TM),Community and Personal Service Workers (empl - Males),Community and Personal Service Workers (empl - Females),Community and Personal Service Workers (Underempl - TM),Community and Personal Service Workers (Underempl - Males),Community and Personal Service Workers (Underempl - Females),Community and Personal Service Workers (Underempl ratio - proportion of employed),Community and Personal Service Workers (Underempl ratio - Males ),Community and Personal Service Workers (Underempl ratio - Females ),Clerical and Administrative Workers (empl - TM),Clerical and Administrative Workers (empl - Males),Clerical and Administrative Workers (empl - Females),Clerical and Administrative Workers (Underempl - TM),Clerical and Administrative Workers (Underempl - Males),Clerical and Administrative Workers (Underempl - Females),Clerical and Administrative Workers (Underempl ratio - proportion of employed),Clerical and Administrative Workers (Underempl ratio - Males ),Clerical and Administrative Workers (Underempl ratio - Females ),Sales Workers (empl - TM),Sales Workers (empl - Males),Sales Workers (empl - Females),Sales Workers (Underempl - TM),Sales Workers  (Underempl - Males),Sales Workers (Underempl - Females),Sales Workers (Underempl ratio - proportion of employed),Sales Workers (Underempl ratio - Males ),Sales Workers (Underempl ratio - Females ),"Machinery Operators and Drivers (empl - TM)	",Machinery Operators and Drivers (empl - Males),Machinery Operators and Drivers (empl - Females),Machinery Operators and Drivers (Underempl - TM),Machinery Operators and Drivers  (Underempl - Males),Machinery Operators and Drivers (Underempl - Females),Machinery Operators and Drivers (Underempl ratio - proportion of employed),Machinery Operators and Drivers (Underempl ratio - Males ),Machinery Operators and Drivers (Underempl ratio - Females ),"Labourers (empl - TM)	",Labourers (empl - Males),Labourers (empl - Females),Labourers  (Underempl - TM),Labourers (Underempl - Males),Labourers (Underempl - Females),Labourers (Underempl ratio - proportion of employed),Labourers (Underempl ratio - Males ),Labourers (Underempl ratio - Females ),Employed Total (M),Employed Total - Males,Employed Total -  Females ,Underemployed Total (M),Underemployed total - Males,Underemployed total - Females,Underemployment ratio (proportion of employed)
2012,300.9,205,96,12.2,6.1,6.1,4.1,3,6.4,260.5,220.1,40.3,1,0.9,0.1,0.4,0.4,0.3,953.3,700.7,252.6,35.4,18,17.4,3.7,2.6,6.9,140.5,107.3,33.2,2,1.4,0.6,1.4,1.3,1.8,996,877.9,118.1,59.5,52.5,7,6,6,5.9,416.5,268.1,148.4,15.8,8.8,7,3.8,3.3,4.7,1218,512.7,705.3,175.6,49,126.6,14.4,9.6,17.9,773.1,341.3,431.7,134.9,50.3,84.6,17.5,14.7,19.6,600.4,466.7,133.7,38.6,27.3,11.3,6.4,5.9,8.4,215.7,129,86.7,8.8,3.5,5.3,4.1,2.7,6.1,408.4,191.9,216.5,8.9,2.9,6,2.2,1.5,2.8,194.2,98.5,95.7,10.4,4.3,6.1,5.4,4.3,6.4,899.8,501.8,398,38.8,14.8,24,4.3,3,6,395.7,191.8,203.9,42.4,23.7,18.7,10.7,12.4,9.2,691.7,388.9,302.8,21.3,11.4,9.9,3.1,2.9,3.3,896.4,286.1,610.2,77.3,24.5,52.8,8.6,8.6,8.7,1357.4,294.9,1062.6,122.4,19,103.4,9,6.4,9.7,203.7,120.7,83,23.1,10.8,12.3,11.3,9,14.8,456.1,259.3,196.8,34,14.7,19.2,7.4,5.7,9.8,1417.3,923.4,493.9,22.1,7.6,14.5,1.6,0.8,2.9,2531,1213.5,1317.6,108.5,35.6,73,4.3,2.9,5.5,1662.4,1430.4,232,78.5,55.1,23.4,4.7,3.9,10.1,1099.4,356.5,742.9,177.6,51.7,125.9,16.2,14.5,16.9,1669.4,403.4,1265.9,91.1,17.7,73.4,5.5,4.4,5.8,1073.5,393.1,680.3,177.8,45,132.8,16.6,11.4,19.5,778.2,704.2,74,46.8,40.2,6.6,6,5.7,9,1147.1,738.3,408.9,160,91.3,68.7,13.9,12.4,16.8,11378.3,6162.8,5215.5,862.5,344,518.4,7.6
2013,322,227.5,94.4,20,11,9,6.2,4.8,9.6,267.1,227.3,39.8,1.5,1.3,0.2,0.6,0.6,0.5,932.8,674.2,258.6,37.7,21.1,16.6,4,3.1,6.4,153.6,120,33.6,2.4,2,0.4,1.5,1.7,1.1,1004.6,888,116.6,51.9,45.9,5.9,5.2,5.2,5.1,399.9,271.9,128,15.3,8.2,7,3.8,3,5.5,1251.9,536.6,715.4,192.1,64,128.1,15.3,11.9,17.9,756.2,331.4,424.8,142.9,56.5,86.4,18.9,17,20.3,598.6,473.1,125.6,43.6,31.8,11.8,7.3,6.7,9.4,184.3,101.5,82.8,12.3,4.4,7.9,6.6,4.3,9.5,402.6,191.2,211.4,9.1,3,6,2.3,1.6,2.9,191.6,98.9,92.8,7.1,3.6,3.5,3.7,3.6,3.8,877.6,512.9,364.8,46.2,22.9,23.3,5.3,4.5,6.4,384.6,185.4,199.2,43.3,15.5,27.8,11.2,8.4,13.9,750.5,391.9,358.6,24.2,10.3,13.9,3.2,2.6,3.9,899.9,269.3,630.6,90.8,25.6,65.2,10.1,9.5,10.3,1400.1,296.1,1104,121.9,20.3,101.6,8.7,6.8,9.2,201.3,113.7,87.7,26.9,12.6,14.4,13.4,11,16.4,466.6,267.6,199,35.4,15,20.4,7.6,5.6,10.2,1481.5,969.2,512.4,29.9,17.9,12,2,1.8,2.3,2518.8,1186,1332.8,122,39.8,82.2,4.8,3.4,6.2,1671.1,1436.3,234.7,77.3,53.6,23.6,4.6,3.7,10.1,1148.3,346.4,801.8,176,43.1,132.9,15.3,12.4,16.6,1642.5,403.6,1238.9,90.6,18.9,71.7,5.5,4.7,5.8,1093.3,400.1,693.2,193,49.2,143.8,17.6,12.3,20.7,776.5,705.2,71.3,50.1,44.3,5.9,6.5,6.3,8.2,1114,731.5,382.5,185.5,108.1,77.4,16.6,14.8,20.2,11445.9,6178.3,5267.6,924.3,374.8,549.5,8.1
2014,321.8,220.4,101.4,19.2,11.8,7.4,6,5.4,7.3,220.2,189.8,30.4,1.4,1.1,0.3,0.6,0.6,1,911.2,669.4,241.8,46.9,25.3,21.6,5.1,3.8,8.9,138.2,111.7,26.6,4,3.3,0.7,2.9,2.9,2.7,1047,934.5,112.5,61.1,52.5,8.6,5.8,5.6,7.7,382.6,259.2,123.5,15.3,9.2,6.1,4,3.6,4.9,1254.1,561.8,692.4,207.2,69,138.2,16.5,12.3,20,821.5,364.4,457.2,189,76.6,112.3,23,21,24.6,607.5,471.6,135.9,39.9,30.4,9.5,6.6,6.5,7,208.7,126.1,82.6,15.2,6.9,8.3,7.3,5.5,10,410.8,222.8,188,10.6,1.2,9.3,2.6,0.5,5,218.5,103.4,115,11.4,4.6,6.8,5.2,4.4,5.9,937.5,531.6,405.9,51.8,24.2,27.6,5.5,4.5,6.8,380.1,180.7,199.4,61.5,27.4,34.1,16.2,15.2,17.1,731.8,360.6,371.2,30.2,13.1,17.1,4.1,3.6,4.6,910.2,271.6,638.6,96.1,28.1,68,10.6,10.3,10.6,1384,295.3,1088.7,141.6,26.7,114.9,10.2,9.1,10.6,233.4,127.8,105.7,43,24.7,18.4,18.4,19.3,17.4,462.5,257.1,205.3,35.9,14.4,21.6,7.8,5.6,10.5,1514,984.6,529.4,27.6,16.6,11.1,1.8,1.7,2.1,2620.9,1233.3,1387.6,142.5,58.5,84,5.4,4.7,6.1,1700.7,1466.9,233.9,102.4,72,30.4,6,4.9,13,1147.6,347.4,800.2,220.3,65.1,155.2,19.2,18.7,19.4,1620,411.9,1208,110.2,20.5,89.8,6.8,5,7.4,1104.8,419.5,685.3,221.2,60.7,160.5,20,14.5,23.4,757.7,683.3,74.4,60.1,48.5,11.7,7.9,7.1,15.7,1116.1,712.9,403.2,196.8,108.6,88.2,17.6,15.2,21.9,11581.7,6259.8,5322,1081.2,450.3,630.8,9.3
2015,317.5,217.6,99.9,11.4,4.6,6.7,3.6,2.1,6.7,212.5,180.7,31.8,2.6,2.2,0.4,1.2,1.2,1.3,856.5,632.1,224.4,47.8,24.7,23.1,5.6,3.9,10.3,139.8,108.5,31.3,4.3,2.4,1.9,3.1,2.2,6,1045.7,927.4,118.4,59.5,53.6,5.8,5.7,5.8,4.9,385.2,266.8,118.4,14,6,8.1,3.6,2.2,6.8,1303.4,578.1,725.3,220.5,74.4,146.1,16.9,12.9,20.1,830,375.2,454.8,182.1,70.8,111.2,21.9,18.9,24.5,617.3,474.9,142.4,43.6,31.1,12.5,7.1,6.6,8.8,219.3,128.2,91.1,16.5,10.7,5.8,7.5,8.3,6.4,454.3,215.7,238.6,9.4,2.7,6.7,2.1,1.2,2.8,213.6,105.5,108.1,14.2,5.8,8.4,6.6,5.5,7.8,1008,593.1,414.9,44.9,23.1,21.8,4.5,3.9,5.3,416.7,203.7,213.1,61.6,29.9,31.7,14.8,14.7,14.9,730.5,369.6,360.9,34.5,16.9,17.6,4.7,4.6,4.9,945.7,276.1,669.6,101.6,31.3,70.3,10.7,11.3,10.5,1538.7,330,1208.7,142.1,26.4,115.8,9.2,8,9.6,229.1,126.1,102.9,42.3,21.4,20.8,18.4,17,20.2,471.5,264.6,206.9,43.1,15.1,28,9.1,5.7,13.5,1542.4,988.4,554,40.9,16.6,24.4,2.7,1.7,4.4,2751,1264,1487,151.9,57.8,94.2,5.5,4.6,6.3,1738.2,1480.1,258.1,90.5,62.9,27.6,5.2,4.3,10.7,1244.2,383.8,860.4,235.1,71.7,163.4,18.9,18.7,19,1659.5,406.3,1253.1,92.8,17.8,75,5.6,4.4,6,1153.1,440.7,712.4,225.6,57.4,168.2,19.6,13,23.6,725.6,651.7,74,48.8,43.7,5.2,6.7,6.7,7,1121.3,758.7,362.7,210,125.2,84.9,18.7,16.5,23.4,11935.3,6373.7,5561.6,1095.8,453.1,642.7,9.2
2016,294.8,204.4,90.4,19.8,11.4,8.4,6.7,5.6,9.3,222.1,187.7,34.4,2.1,0.9,1.3,1,0.5,3.7,960.6,695.4,265.2,46.4,22.7,23.6,4.8,3.3,8.9,137.4,105.7,31.7,3.2,2.4,0.8,2.3,2.2,2.6,1062,930.1,131.8,68.4,58.9,9.5,6.4,6.3,7.2,357.7,237.5,120.2,10.1,5.1,5.1,2.8,2.1,4.2,1260,568.4,691.6,212.4,71.6,140.8,16.9,12.6,20.4,853.5,391.1,462.3,173.5,71.5,102,20.3,18.3,22.1,621.7,480.9,140.8,51.8,41.4,10.4,8.3,8.6,7.4,214.8,135.6,79.2,17,6.6,10.4,7.9,4.9,13.1,421.7,210.5,211.3,10.4,2.2,8.2,2.5,1.1,3.9,214.5,99.4,115.1,7.4,2.8,4.6,3.5,2.8,4,1007.6,598.9,408.7,51.6,25.3,26.3,5.1,4.2,6.4,436.9,213.6,223.3,63.8,33.2,30.6,14.6,15.5,13.7,765,392.8,372.1,24.8,13.8,10.9,3.2,3.5,2.9,999.6,284.7,714.8,101.7,28.6,73.2,10.2,10,10.2,1553.3,335.4,1217.9,158.1,32.4,125.7,10.2,9.7,10.3,209.6,103.2,106.4,31.1,12.7,18.4,14.8,12.3,17.2,461.3,250.7,210.6,37.2,11.9,25.3,8.1,4.8,12,1569.7,1007.9,561.8,37.1,18.8,18.2,2.4,1.9,3.2,2812.7,1274.9,1537.8,158,54.5,103.5,5.6,4.3,6.7,1692.1,1438.6,253.5,91.9,65.3,26.6,5.4,4.5,10.5,1260.8,376.4,884.4,224.5,55.6,168.9,17.8,14.8,19.1,1644.8,404.7,1240.1,95.9,20.6,75.3,5.8,5.1,6.1,1125.1,448.6,676.5,215.5,64.1,151.4,19.2,14.3,22.4,775.9,688.8,87.1,63.1,52.4,10.7,8.1,7.6,12.3,1172.9,786.2,386.7,204.9,124.3,80.6,17.5,15.8,20.9,12054,6426.1,5627.9,1090.9,455.5,635.3,9
2017,323.8,224.6,99.1,13.4,7.2,6.3,4.2,3.2,6.3,217.8,182.8,35,0.9,0.8,0.1,0.4,0.4,0.2,875.9,646.2,229.8,41.7,21.9,19.7,4.8,3.4,8.6,142.7,112.1,30.6,3.4,3,0.4,2.4,2.7,1.2,1164.1,1040.1,124,51.6,46.9,4.7,4.4,4.5,3.8,362.3,250.7,111.6,13.7,7.5,6.2,3.8,3,5.5,1321.1,579.7,741.4,230.2,92.7,137.4,17.4,16,18.5,891.3,389.2,502.1,201.7,82.2,119.5,22.6,21.1,23.8,652,510.4,141.5,40.6,33.1,7.5,6.2,6.5,5.3,213.3,119,94.3,17.5,9.3,8.3,8.2,7.8,8.8,422.3,209.7,212.6,10.2,3.1,7.2,2.4,1.5,3.4,218.9,103.3,115.6,10,2.5,7.4,4.5,2.5,6.4,1022.5,562.7,459.8,46.8,18.5,28.3,4.6,3.3,6.2,408.4,193.8,214.6,53.9,24.6,29.3,13.2,12.7,13.7,738.2,406.4,331.8,26.3,13,13.3,3.6,3.2,4,1041.8,298.5,743.3,100.2,31.9,68.3,9.6,10.7,9.2,1659.1,353.4,1305.7,164.3,30.3,134,9.9,8.6,10.3,246.9,132.1,114.8,45.6,22.2,23.4,18.5,16.8,20.4,531.4,294.5,236.9,49.6,17.7,31.9,9.3,6,13.5,1556.6,968.4,588.2,40.1,18,22.1,2.6,1.9,3.8,2934,1323.6,1610.4,146.4,47.5,99,5,3.6,6.1,1788,1513.5,274.5,96.4,65.5,30.9,5.4,4.3,11.3,1349.5,407.6,941.8,237.4,68.4,169,17.6,16.8,17.9,1653.2,433.2,1220,100.9,20.5,80.5,6.1,4.7,6.6,1169.9,460.2,709.8,223.4,74,149.4,19.1,16.1,21.1,798.6,724.1,74.6,56.7,49,7.7,7.1,6.8,10.3,1203.8,778.5,425.2,220.1,125.6,94.5,18.3,16.1,22.2,12453.6,6609.1,5844.5,1121.4,468.4,653,9
2018,333,239.5,93.5,18.8,12.1,6.7,5.7,5.1,7.2,256.3,215.5,40.9,3.2,1.4,1.8,1.2,0.6,4.3,902.1,653.5,248.7,46.5,24.1,22.4,5.2,3.7,9,156.5,115,41.5,3.7,2.5,1.3,2.4,2.2,3,1157.4,1019.1,138.4,67.5,58.9,8.6,5.8,5.8,6.2,407,273.6,133.4,15.1,9.3,5.7,3.7,3.4,4.3,1296.5,563.2,733.3,220.5,81.5,139,17,14.5,18.9,905.1,420.7,484.4,193.2,84.3,109,21.3,20,22.5,658.6,517.3,141.4,38.1,28.1,10,5.8,5.4,7.1,222.1,132.4,89.8,15.9,9.5,6.4,7.2,7.2,7.2,440.3,224.3,215.9,12.2,4,8.1,2.8,1.8,3.8,213.6,114.9,98.7,9.2,4.5,4.7,4.3,3.9,4.8,1071.8,606.7,465.1,56.3,29.2,27.1,5.3,4.8,5.8,412.4,187.4,225,47.6,20,27.6,11.5,10.7,12.3,833,411.8,421.2,30.9,13.4,17.6,3.7,3.2,4.2,1062.9,299.3,763.6,103.2,32.2,71,9.7,10.8,9.3,1686.9,367.1,1319.8,171.8,25.3,146.5,10.2,6.9,11.1,240.6,121.8,118.8,42.4,17.2,25.2,17.6,14.1,21.2,485.5,266.5,219,43.8,15.8,28,9,5.9,12.8,1590.9,1005,585.9,39.9,16.2,23.7,2.5,1.6,4.1,3013,1346.4,1666.6,160.8,58.3,102.6,5.3,4.3,6.2,1788.7,1525.3,263.4,103.4,72.6,30.8,5.8,4.8,11.7,1359.2,403.8,955.3,222,62.5,159.6,16.3,15.5,16.7,1803.5,483.6,1319.8,121,25.9,95.1,6.7,5.4,7.2,1116.8,418.6,698.2,213.8,59.5,154.3,19.1,14.2,22.1,839.2,760.5,78.7,58.6,48.5,10.1,7,6.4,12.9,1230.4,806.4,424,220.5,129.8,90.7,17.9,16.1,21.4,12741.6,6749.6,5992,1140.1,473.3,666.8,8.9
